keyword,post_id,post_title,comment_id,content,comment_time,like_count,user_id,user_name,ip_location,parent_comment_id,platform,event
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69ca8bb0000000000d034bef,终于有人站出来了！！！！我听到那几个字：如何呢，又能怎，加她的表情就是很想揍人。,2026/03/30 22:41,22,5af0d92f4eacab3ebcadab4f,但说无妨,智利,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69ca360400000000050394f3,侵权和偷人孩子没区别。,2026/03/30 16:36,9,64b66cbe0000000014035d82,蟹黄夹心饼,天津,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69cba9570000000015006500,我有个同学是单依纯的粉丝我说单依纯这次真的错了他说是公司搞的单依纯没错然后被我们怼了以后他说单依纯只有一点点错该赔钱赔钱该道歉道歉我真的无语了,2026/03/31 19:00,4,65ffd56c000000000600c007,话说三遍淡如水.,江西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69d364c4000000000d03cf6e,单依纯塌了吗,2026/04/06 15:46,2,64032fa0000000002901055f,南瓜的小臭嘴我直接顶级入肺,山东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69d123ea0000000002028f91,真的每首原创歌曲都是创作者的宝贝  是孩子级别的存在  重要性不言而喻,2026/04/04 22:44,1,61fcdfcf0000000010007d99,果粒味小馍O_o,山西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69ceb3d7000000000d03f9ca,本来对李荣浩无感的，但是这事发生后，感觉他好帅好帅[偷笑R],2026/04/03 02:22,5,67811e1a0000000007003a0b,山月知心,甘肃,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69cca897000000000503aabb,李这波怎么站都是对的，单是年少成名飘了[色色R],2026/04/01 13:09,2,633d21ba000000001802960d,青木蝉,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69d3bfa5000000000f018536,只有李荣浩有资格嫌弃李白[笑哭R],2026/04/06 22:13,1,623059910000000010009e5b,爱睡觉的白猫,江西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69cfafc6000000000103caf9,意思是他在维护他的来时路[黄金薯R],2026/04/03 20:17,2,63a2d17c0000000026006f5e,순백의맹세🍀,陕西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69cba6990000000015014060,其实当年火的时候，我就不觉得他有多好听[捂脸R],2026/03/31 18:48,2,64f708f00000000006033a97,小红薯6A055F4D,广西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69cdd3070000000001005b68,要是我的纯手搓歌被唱成那样，关键唱成这样还没经过我同意的话我别说体面 我都直接骂人了[笑哭R],2026/04/02 10:23,2,6087fe1b000000000100a5b9,Lumi è re .,贵州,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9fb24000000001d018a1f,李荣浩：你觉得我差钱么！,69ca7244000000000103cc0d,真正自由的该是维权和被侵权后的愤怒 而非鳄鱼的眼泪,2026/03/30 20:53,3,66f0245b000000001d0302d9,垚妹垚妹对我说,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69cb473b000000000d03dac8,也能给你的后半生带来一些困扰,2026/03/31 12:02,111,6603826a000000000b00e151,苏黎小马,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69e049be000000003502e5f8,[doge]想不到吧，你就是那个精彩的东西,2026/04/16 10:30,13,60c4b5bd000000000101e6e7,Romman🍭,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69e736da000000001401ac0e,也给你后半生带来很多精彩的东西,2026/04/21 16:35,0,564eb9cfe58d134339193186,T-mac,菲律宾,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69dd4754000000001500bf22,[笑哭了R]预言，，真不愧作词曲的导师，，，,2026/04/14 03:43,1,5e3129d000000000010047c9,毛玟卷🍭,广西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69d2d969000000000f018bb5,笑死我了[笑哭R][笑哭R][笑哭R] 这段翻出来真的搞笑,2026/04/06 05:51,2,641c252c0000000012013e77,时屿,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69d37c4a000000000f02613d,这个预言哈哈哈[失望R][失望R],2026/04/06 17:26,0,6208ead5000000001000a692,nono,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69cbcdf5000000000f02d978,太精彩了，都疯了,2026/03/31 21:36,4,601cac69000000000100857c,Ambrose,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9f4330000000022001dee,李荣浩当年点评18岁单依纯,69d888bd000000000f019000,那又怎,2026/04/10 13:21,2,5b744015c41c61000152af45,ygao520,广西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca16bc000000000203625e,以前清纯漂亮，现在越来越ABC,2026/03/30 14:22,195,59abe8d082ec391be4abfed0,我是小方阿,福建,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69d59c15000000000d03dd76,这歌原唱是不？：长了灰指甲，一个传染俩，问我怎么办？赶快用亮甲？怎么办？用亮甲！怎么办？用亮甲…,2026/04/08 08:06,15,59a2a52cdb2e6050e58503ba,咪咪嘎嘎,重庆,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca4a44000000000c032cd6,至今不明白在《歌手2025》单依纯唱的《李白》是怎么赢的[捂脸R],2026/03/30 18:02,56,69720b33000000003201baa6,TF-family,云南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9204d0000000019000c81,这种演出侵权赔偿，是公司组织承担还是演员个人承担？,2026/03/29 20:51,21,5efaf9b90000000001005655,鼠来宝,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9cfb8000000001500f099,这也算创作者，创作的好[doge],2026/03/30 09:19,17,61d817d20000000010007d91,大红易,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca022c000000000c0327d1,太飘了。会摔得很惨。除了早期的歌还能听。其他都不能听。,2026/03/30 12:55,56,6049e2e5000000000100be7b,IF,福建,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69cfa045000000000d03e965,明明唱歌很好听唱功也很不错，我最喜欢那首《想你时风起》，可是翻唱了李荣浩的《李白》画风就变了[捂脸R][捂脸R][捂脸R][捂脸R],2026/04/03 19:11,1,5ca2f98e00000000110179da,是孔刘啊🦖,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,6a0953bd000000002a033232,李白是了解她，她不会装惨,2026/05/17 13:35,0,63887bca000000001f0155b4,回忆的海棠花🌸,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca5f380000000016016de6,摔下来才是对的，太飘了，人本来就不长翅膀，飘起来总是要摔的,2026/03/30 19:32,22,595f35175e87e73385cb6716,计小夏,云南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,6a143f0f000000002a02dd97,加油,2026/05/25 20:22,0,68badd920000000019018200,小红薯68BAE5C5,河北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca568c0000000015002c3a,正常唱可能该不会闹这么大，主要是乱改的词。李早就料到她会这样唱，所以婉拒了，结果还是唱上了，谁能不生气,2026/03/30 18:55,16,5b79a24cba9ee90001b2be22,猪头美,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69d668890000000016017ec8,人要自知,2026/04/08 22:39,0,5c1f5a790000000005028b0b,Jiajia,吉林,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69cc9a15000000000c031ca4,“我本是辅助 今晚来打野” “得了灰指甲 一个传染俩”[偷笑R],2026/04/01 12:07,6,60f24b7f00000000010098f2,小潘潘银饰,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69cfcd830000000002034bda,刚开始一听觉得李荣浩太计较，一搜觉得李荣浩还是太保守[笑哭R],2026/04/03 22:24,3,6302f104000000000f0041c9,屿鹿^一路🦌,山西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9e4720000000002029d4c,她是歌手？,2026/03/30 10:48,2,6339778b000000001802c57a,👑超越自己,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9b36200000000180396fd,别让我再看见这个人,2026/03/30 07:18,9,58c2ba246a6a697fa8408734,春花花,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca00ab0000000014008d1b,没啥传唱度高的原创歌曲，都会昙花一现。,2026/03/30 12:48,9,640ac0dd0000000010029016,陌上月,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9dad9000000000d034654,好家伙,2026/03/30 10:07,0,5bfb6c0ad6d2cd0001b8694a,追星男饭日常,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69f95d34000000002902cc24,李还是了解她，知道她会装惨鼓动粉丝,2026/05/05 11:00,0,5bb37cd345c6e8000130ce2f,一二三木头人,广西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c96c2a000000000103d07b,什么玩意儿[捂脸R]不是我说这面相这表情，这人品要好吧。这么久有几个原创歌曲？靠翻唱红的就老老实实的，作妖干啥[捂脸R],2026/03/30 02:15,27,5ff9f58e000000000101d5b6,黑咕噜,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c972e70000000015014ffa,原来是 李荣浩方拒绝过了的情况下[失望R]那她说不知情可太假了[失望R],2026/03/30 02:43,13,5c4e100b0000000011020a23,Gea,加拿大,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9d4d3000000001900270a,单依纯创作者？？她创作啥了？吃错药歌？,2026/03/30 09:41,8,65fc7772000000000600ea57,正夏,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9c53d000000001d00d982,改唱的不好听啊，长得也很普通怎么火的,2026/03/30 08:35,6,60671aad000000000101f327,苏颜～,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9fe85000000001501661b,刚出道的时候看着很清纯，怎么越来越抽象了 [笑哭R],2026/03/30 12:39,4,652ea2240000000002011135,hs5284613789,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9db05000000001d00dd3b,可能单给我一种很真实的感觉，我愿意相信她不知道授权被拒了？但是她后续也没有说团队沟通上的一些事情和处理办法，当然了，这种东西广大网友也不买账，所以艺人也挺难做的emmmm可能单真的确实不知道，以为授权了；也可能她单纯在甩锅…事实真相是怎么样的，其实观众很难分辨，但我觉得单态度还是对的，无论怎么样，所有的损失都应该自己承担（哪怕她可能不是真心这么想的,2026/03/30 10:08,4,5dae840800000000010018d4,唐天洛路思～,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,6a13da7b00000000290373a4,既然知道为什么还要侵权，这就是碰到硬茬了。况且不管侵权问题她魔改的李白一坨谢谢，小迷妹来呗[皱眉R],2026/05/25 13:13,0,615ac3e9000000001f036181,滴咚,山东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69cb8884000000000d0367c7,到什么歉？还不是某李某容某浩嫌弃没给他钱[尬住R]想要钱么[尬住R],2026/03/31 16:40,0,5fa58a2a00000000010055b6,藤子不二雄,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69cb2fad000000000103c9d1,所以标清了吗,2026/03/31 10:21,0,5f6626fc0000000001006843,请叫我潘团长🐼,贵州,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69cb16560000000009035ce5,切～自己要唱，还搞什么和团队搞清楚状况,2026/03/31 08:33,1,5983485982ec390a7f2fbd2f,莳也,云南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca9c84000000001400b55d,从当初唱“如何呢，又能怎”开始就觉得很奇怪了，一点也不好听，改成这样原唱怎么可能同意[微笑R],2026/03/30 23:53,1,6413021800000000110219f7,哦对,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca9425000000001802297d,不知情？你唱都唱了还不知情？[doge],2026/03/30 23:17,0,5c997d120000000010038e78,🌟是知鹿啊🦌,广西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca69460000000001006323,她创作过什么歌[失望R],2026/03/30 20:15,0,6293807e0000000021028b1b,💭,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca099b000000000d03d24a,👩🏻：如何呢 又能怎？,2026/03/30 13:26,0,5fb783330000000001007047,_____,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69ca061b0000000001005610,如何呢，又能怎[doge],2026/03/30 13:11,0,5d3f32440000000010010368,ィ幸運,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9c5ea0000000014032c67,咱不能自己写歌吗？,2026/03/30 08:38,0,614a0ef0000000001f03b0be,嘴犟的小女孩,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9c2b8000000001101b880,成年人，不懂法？,2026/03/30 08:24,0,6420449800000000120139d5,使命召唤,广西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c9be5b0000000011018cc3,什么玩意,2026/03/30 08:05,0,5c6298d70000000010005c98,輸 入 中 ......,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c967e8000000002b035314,招招风耳[完啦R],2026/03/30 01:56,0,6956777c00000000260033aa,励精图治的小帅,加拿大,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c953f8000000000c032ce9,自己唱的为什么要说和团队搞清楚状况，不太懂,2026/03/30 00:31,0,67fa4542000000000d008f22,芋头蘸白糖,山东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8f011000000001e00c667,单依纯回应侵权：会尽快搞清楚，给大家答复,69c931f6000000000d036b15,呸，道歉有用的话法律拿来干啥,2026/03/29 22:06,0,5c29edd50000000005020941,我一贱你就笑,重庆,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69cb36c00000000015009de5,总监制是她本人啊，那跳进黄河也洗不清了[捂脸R],2026/03/31 10:51,74,627a5da700000000210257b0,Oo,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69c8ea52000000000103f508,真的挺神奇,2026/03/29 17:01,2,5d173b790000000016017e4f,关你屁事,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69cb2117000000000103ed53,应该是，有点飘，这几年发展好，经纪公司也很宠着。这刚利益划分清楚，挂个自己监制很牛逼的样子是一点。另外这个头衔可以透露着信息是，歌曲和演唱会想要的风格和表达都是单做主。但，她确实刚想过度过来自己主张一切并且成立工作室把利益切割过来利益最大化。但最致命的是应该还太年轻很多事情并不是那么懂。会交给一些人处理，自己则花大部分时间应该在研究音乐吧。但是版权没要来又想要这首大流量歌圈粉。然而负责处理版权的人很坑。没告诉他，或者说是避重就轻的瞒着她打了马虎眼，🥚比较信任或者说就没太在意！这是一种可能。 另外一种可能是真的就是知道，想着对方很委婉拒绝，但是还是应该没事的吧！毕竟这个歌让她自己唱很爽很挥霍就唱,2026/03/31 09:19,42,59150e136a6a696c0c0427e3,汐弦,美国,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69cb0fb4000000001500f78e,有这种可能吗，唱人家的歌需要版权，肯定要签合同吧，难道不本人签吗，工作室就能代签吗，艺人有可能完全不知情吗，有圈内人说明一下吗,2026/03/31 08:05,10,5bcaa3ce66a28e00016fbe01,清悦,河北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69cb309f0000000002035d9b,之前挺喜欢她的，这属于少年得志？,2026/03/31 10:25,7,5b012c554eacab3898286781,人間寶藏店主,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69ccdf46000000000f02cd12,挂个名很奇怪吗，她都在忙着唱歌哪有空去监制,2026/04/01 17:03,3,63a552b0000000002801819a,中隐者,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e810000000002301fa62,,69e350f0000000001401c82c,娱乐圈很乱，我再也不随便去批判一件事一个人了[笑哭R],2026/04/18 17:37,0,59a0e7bdb1da147482d90ed2,日进斗金牛座✨,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69ca21aa000000000d03d3d6,演出辛苦了早点休息有另外一层意思吧[doge],2026/03/30 15:09,594,62e8ee93000000001e01d3b4,星若,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cb182b000000001d00ba72,事情完整版ppt来龙去脉可算搞清楚了，姐妹们,2026/03/31 08:41,44,64a6a4ac000000000b014577,胡哈哈,江西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69d117f80000000016016158,才过了没一周 李荣浩就翻车了 吃瓜好开心😂,2026/04/04 21:54,36,5b1741a611be1054d8a0e5e8,Louis,美国,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69ca14cf000000000c0323b7,单感觉越来越迷…[嘻嘻R],2026/03/30 14:14,229,5f748e500000000001003490,momo,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cf4ab30000000015004590,事到如今，只能做一首《杜甫》来平息风波,2026/04/03 13:05,100,69b7d62a000000003303bed0,Grindwa米妮,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69c9eb82000000000503ba76,单红太快，资源一堆，背后没资本没权力护航追捧是不可能的事,2026/03/30 11:18,328,5d9c653c000000000100bec2,8里,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69ca2c30000000001500b12e,“演出”辛苦了[笑哭R],2026/03/30 15:54,60,5ebbe84d00000000010028eb,不会魔法的小法师,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69d4a3c7000000001400be50,早点休息的意思，肯定是单方面一直在私聊骚扰李，想把这事私了。李的意思是你演唱会挺累的，别再来打扰我了,2026/04/07 14:27,2,5d1e623a000000001101da4c,祎chen,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cf2be1000000001d009475,支持老哥100%一样的原创自由！[哭惹R],2026/04/03 10:54,8,6557606e000000000802da8f,不嘻嘻😬,湖南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69c96ad7000000000f00f434,吃瓜第一线啊老师[doge]早点休息[扯脸H],2026/03/30 02:09,18,641d25c7000000001201124f,皮卡湫湫湫,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69d29eb50000000014009211,李白没想到死了还有劫难,2026/04/06 01:41,2,639fce23000000002702b8f2,狸猫咪咪,山西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cddf390000000015006081,支持李荣浩,2026/04/02 11:15,2,65043a240000000012006751,大富贵大宝贝,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69caa5310000000009035169,真的到最后就像大人看小孩不懂事，珍惜这孩子才华呢。,2026/03/31 00:30,14,5c5dd3fe000000001b01d5a8,白,美国,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69d515d50000000015007a03,[doge]只要我不会创作，就不存在抄袭这种事情。,2026/04/07 22:33,2,61e6b390000000002102a627,厨师沙拉,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69ce8906000000000c033d0a,出来混的有一天总要还,2026/04/02 23:19,2,56e118484775a7650c745fef,柠檬🍋好甜,江西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69caa94300000000150136b5,这不俩人都又上热搜啦，坏事变好事，所以给个台阶,2026/03/31 00:48,1,63e9fd980000000027035343,小红薯6A0BD3FA,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cb3bdc0000000016016872,"7【一键复制，小红书等你】 4月28日前有效，""单依春30页pdf🍉""邀你一起聊 CZ3578 :/#d😊🥐🐍😜😘😛🥕😜🥝🥬🥩🥥看完了这个🍉[飞吻R][飞吻R]",2026/03/31 11:13,5,6426f8d9000000001001e967,品优宠物,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69d333c60000000015004214,没唱李白之前根本不知道她是谁，然后就是视频平台铺天盖地的宣传,2026/04/06 12:17,1,6881e20f000000001d015815,🍎,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69ce6aec0000000016015c76,单可以下线了吗[笑哭R],2026/04/02 21:11,3,66e6d92c000000001d020777,looking,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cc932d000000000202a72a,sOs日常啦[笑哭R],2026/04/01 11:38,1,6337ffdf00000000180292a8,momo,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69d090f3000000000d0122d8,李荣浩还是太体面了,2026/04/04 12:17,1,61a32227000000001000dbb3,Yhhhh,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c9698000000000210394c0,李荣浩真是体面人啊……还让单依纯早点休息,69cbd47b000000001d00aa01,我顺藤摸瓜发现一个比较有意思的事情，即“是否由单依纯本人承担责任？”今天吃瓜的时候，发现前两天提到的那个主办方“百沐娱乐”和单依纯的关系也并非直接的经纪公司，而是一种“深度合作关系”（能类比外卖平台和骑手签的合作协议吗？）。在这种情况下，侵权方似乎指向了百沐娱乐这个公司，那对百沐娱乐这个公司来说，赔偿和道歉似乎成本并不高，这样好像就能实现风险的切割，跟单依纯能为之带来的巨大商业利益比起来算九牛一毛？[吃瓜R],2026/03/31 22:04,7,5e21979c0000000001003838,全年出逃计划,四川,0,xiaohongshu,单依纯李荣浩版权争议
